playlist_uri,artist,name,decade
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Julie London,I'm In The Mood For Love,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Julie London,I'm Glad There Is You,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Doris Day,Again (with The Mellomen),1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Doris Day,Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood),1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,Someone To Watch Over Me,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Chet Baker,I Fall In Love Too Easily,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,I'll Be Seeing You,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Tommy Dorsey,I'll Never Smile Again,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Etta Jones,If I Had You,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Julie London,Nice Girls Don't Stay For Breakfast,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Julie London,Spring Will Be A Little Late This Year,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Doris Day,I'm Confessin' (That I Love You),1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Etta Jones,Till There Was You,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Julie London,Bidin' My Time,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Johnny Mathis,Misty,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,The Pied Pipers,Dream - Edit,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Jo Stafford,Through The Years,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Jo Stafford,Some Enchanted Evening - Remastered,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Jo Stafford,Haunted Heart - Remastered,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Jo Stafford,No Other Love,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ilene Woods,"So This Is Love - From ""Cinderella""",1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Nat King Cole,Unforgettable,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Julie London,Show Me The Way To Go Home,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Dinah Shore,Laughing on the Outside (Crying on the Inside),1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,Easy Living (with Teddy Wilson & His Orchestra),1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Julie London,Me And My Shadow,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Nancy Wilson,The Masquerade Is Over,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,Tenderly,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,The Ink Spots,I Don't Want To Set The World On Fire,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,I'll Look Around,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Julie London,The End Of The World,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Sarah Vaughan,Black Coffee,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Nat King Cole,Smile,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Doris Day,I Believe In Dreams,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Bobby Vinton,Let's Kiss and Make Up,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Dion & The Belmonts,A Teenager In Love,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Bill Evans,Skating In Central Park,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,The Chordettes,Hello! Ma Baby,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Bobby Darin,Beyond the Sea,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Glenn Miller,In the Mood,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Dean Martin,I Can't Believe That You're In Love With Me - Remastered/1998,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,All of Me,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Chet Baker,It's Always You - Vocal Version,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Etta James,A Sunday Kind Of Love,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Kitty Kallen,"It's Been a Long, Long Time (with Harry James & His Orchestra)",1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,The Chords,Sh-Boom,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Gene Austin,Everything's Made For Love,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,It's Only A Paper Moon,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,Crazy He Calls Me,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,In A Mellow Tone,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ellen Andersson,I'll Be Seeing You,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Dinah Washington,A Handful of Stars - 2002 Remaster,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Abbey Lincoln,Do Nothing 'Til You Hear From Me,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Anita O'Day,Whisper Not,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Nancy Wilson,(You Don't Know) How Glad I Am,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Thelonious Monk,"Ruby, My Dear",1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,Isn't This A Lovely Day?,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Blossom Dearie,'Deed I Do,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Frank Sinatra,Makin' Whoopee - Remastered 1998,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,Just One Of Those Things - Take 8 - Master Take,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Dinah Washington,September In The Rain,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,I've Got A Crush On You,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Carmen McRae,Just a Little Lovin',1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Jo Stafford,You Belong To Me,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Les Paul,"It's Been A Long, Long Time",1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,You Go To My Head,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,"Bewitched, Bothered, And Bewildered",1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,The Mills Brothers,Nevertheless (I'm In Love With You) - 1958 version,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,P.S. I Love You,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Nat King Cole,(I Love You) For Sentimental Reasons,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,These Foolish Things (Remind Me Of You),1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Margaret Whiting,Time After Time,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,Let's Do It (Let's Fall In Love),1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,Dream A Little Dream Of Me,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,Blue Moon,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Blossom Dearie,Tea For Two,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,April In Paris,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Judy Garland,Embraceable You - 1940 Single Version,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Patsy Cline,She's Got You - Single Version,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,Moonglow,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,Moonlight Serenade,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,Blue Skies,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Billie Holiday,I Can't Believe That You're In Love With Me,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Frank Sinatra,Moonlight In Vermont - Remastered,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Fats Waller,Two Sleepy People,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Sam Cooke,I Wish You Love,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Louis Armstrong,A Kiss To Build A Dream On,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Peggy Lee,Till There Was You - Remastered,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Frank Sinatra,September In The Rain - 1998 Digital Remaster,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,The Fleetwoods,Mr. Blue,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Nat King Cole Trio,I Miss You So,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Frank Sinatra,I Wish You Love,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Julie London,Why Don't You Do Right,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Doris Day,Blue Skies,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,In A Sentimental Mood,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Ella Fitzgerald,All The Things You Are,1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Doris Day,"Que Sera, Sera (Whatever Will Be, Will Be)",1920s
https://open.spotify.com/playlist/7HWmbcjkVTfQdLKk2NWmtZ?si=6b870f33efe24872,Chet Baker,But Not For Me - Vocal Version,1920s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Paul Anka,Put Your Head On My Shoulder,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Doris Day,Again (with The Mellomen),1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Frankie Avalon,Don't Let Love Pass Me By,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Bobby Vee,Don't Ever Take Her For Granted,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Doris Day,Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood),1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Lesley Gore,Cry Me A River,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,James Darren,Let's Fall in Love,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ricky Nelson,A Teenager's Romance,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Frankie Valli & The Four Seasons,An Angel Cried,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Paul Anka,Fly Me to the Moon,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Julie London,I'm In The Mood For Love,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Natalie Cole,Starting Over Again,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Chris Montez,Watch What Happens,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Dean Martin,Everybody Loves Somebody,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Marilyn Monroe,"I Wanna Be Loved by You (From ""Some Like It Hot"")",1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Frank Sinatra,It Had To Be You - 2009 Remaster,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Billie Holiday,I Cried For You,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Elvis Presley,Can't Help Falling in Love,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Frankie Valli,Can't Take My Eyes off You,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Cascades,I Wanna Be Your Lover,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Ink Spots,I Don't Want To Set The World On Fire,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Nat King Cole,Unforgettable,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Doris Day,I'm Confessin' (That I Love You),1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Doris Day,If I Give My Heart to You (with The Mellomen),1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Julie London,I'm Glad There Is You,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Shirelles,Will You Love Me Tomorrow,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ritchie Valens,Donna - Single Version,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Harry James,"It's Been a Long, Long Time",1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Bobby Vinton,Please Love Me Forever,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ilene Woods,"So This Is Love - From ""Cinderella""",1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Lesley Gore,It's My Party,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Beatles,Strawberry Fields Forever - Remastered 2009,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Frank Sinatra,I Fall In Love Too Easily,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Jo Stafford,You Belong To Me,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Ink Spots,We'll Meet Again,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Frank Sinatra,I'm A Fool To Want You - Remastered,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Cascades,Was I Dreamin' ?,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Doris Day,"They Say It's Wonderful - from ""Annie Get Your Gun""",1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ben E. King,Come Closer to Me,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Nate Jaeger,Teenager's Romance,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Jo Stafford,La Vie En Rose - 1996 Digital Remaster,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Frank Sinatra,I'm a Fool to Want You - 78rpm Version,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Billie Holiday,I'll Look Around,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ella Fitzgerald,Dream A Little Dream Of Me - Single Version,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Bobby Vinton,My Heart Belongs to Only You,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ella Fitzgerald,Dream A Little Dream Of Me,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Bobby Vinton,I Love You the Way You Are,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Les Paul,"It's Been A Long, Long Time",1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Johnny Mathis,"It's Not for Me to Say - From the MGM Film ""Lizzie""",1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Mills Brothers,You Always Hurt The One You Love - 1958 version,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Mike Douglas,So This Is Love,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Sam Cooke,I Wish You Love,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Nat King Cole,(I Love You) For Sentimental Reasons,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Brian Hyland,"""A"" You're Adorable",1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Dion & The Belmonts,Wonderful Girl,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Brenda Lee,Emotions,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Frank Sinatra,I've Got A Crush On You - Remastered 2006,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Frank Sinatra,Sunflower,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Al Bowlly,You're as Pretty as a Picture,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Dion & The Belmonts,A Teenager In Love,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ella Fitzgerald,I've Got A Crush On You,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Chordettes,Eddie My Love - 1956 #14 Billboard chart hit,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Nat King Cole Trio,I Miss You So,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Mills Brothers,Nevertheless (I'm In Love With You) - 1958 version,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Doris Day,"It's Been a Long, Long Time",1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Fleetwoods,Mr. Blue,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Tommy Dorsey,I'll Never Smile Again,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,The Pied Pipers,Dream - 1991 Digital Remaster,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ella Fitzgerald,These Foolish Things (Remind Me Of You),1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Dion & The Belmonts,I'm Through With Love,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Bobby Vinton,Laughing on the Outside (Crying on the Inside),1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Ricky Nelson,I Will Follow You,1930s
https://open.spotify.com/playlist/2webFRRyZuTUdw9KrMKT63?si=08ee3c375cba4319,Bing Crosby,"It’s Been a Long, Long Time",1930s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Frank Sinatra,I Don't Know Why,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Artie Shaw,Frenesi,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,The Andrews Sisters,Rum & Coca Cola,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Frank Sinatra,There's No You (with The Bobby Tucker Singers),1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Doris Day,Again (with The Mellomen),1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Solisti e Orchestre del Cinema Italiano,"Amapola, Pt. 2",1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Charlie Parker,Dancing In The Dark - With Studio Chatter,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Charlie Parker,I'm In The Mood For Love,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Frank Sinatra,I'll Never Smile Again,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Johnny Mercer,Candy,1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Kitty Kallen,"It's Been a Long, Long Time (with Harry James & His Orchestra)",1940s
https://open.spotify.com/playlist/1KTSHAsbCgSnZLMdXp52Ln?si=93366e637d9349ca,Vera Lynn,We'll Meet Again,1940s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Nat King Cole,Unforgettable,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Ruby Murray,I'll Come When You Call,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,The Mills Brothers,Nevertheless (I'm In Love With You) - Single Version,1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Kay Starr,If You Love Me (Really Love Me),1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Doris Day,Fly Me to the Moon (In Other Words),1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Doris Day,Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood),1950s
https://open.spotify.com/playlist/431BefAztO1PGCR4yd6PXL?si=231a737083dc4906,Louis Armstrong,La Vie En Rose - Single Version,1950s
